training_step, return
6441932,2.0
6442014,7.0
6442180,7.0
6442347,3.0
6442580,3.0
6443131,3.0
6443543,7.0
6443720,3.0
6443997,7.0
6444211,3.0
6444373,3.0
6444615,3.0
6444836,3.0
6444852,11.0
6445186,7.0
6446018,3.0
6446294,11.0
6446438,7.0
6446525,11.0
6446676,7.0
6446861,3.0
6446910,7.0
6447212,3.0
6447643,3.0
6448060,7.0
6448074,7.0
6448375,11.0
6448496,7.0
6448756,11.0
6448924,7.0
6449201,3.0
6449272,7.0
6449697,7.0
6450398,3.0
6450517,3.0
6450818,7.0
6451027,5.0
6451039,11.0
6451258,7.0
6451349,11.0
6451668,7.0
6451727,3.0
6452158,3.0
6452452,7.0
6452839,3.0
6453055,3.0
6453289,3.0
6453406,7.0
6453574,3.0
6453728,7.0
6453789,7.0
6453997,7.0
6454214,7.0
6455113,7.0
6455352,7.0
6455463,7.0
6455630,7.0
6455751,3.0
6455844,7.0
6456027,3.0
6456234,3.0
6456685,1.0
6456963,3.0
6457168,7.0
6457407,7.0
6457517,7.0
6457774,3.0
6458094,7.0
6458289,7.0
6458633,3.0
6458705,3.0
6458893,3.0
6459019,4.0
6459464,7.0
6460150,7.0
6460224,6.0
6460371,11.0
6460688,7.0
6460726,3.0
6460916,3.0
6461077,7.0
6461527,7.0
6462171,3.0
6462276,7.0
6462449,11.0
6462746,7.0
6462781,7.0
6462997,11.0
6463103,3.0
6463584,7.0
6464233,7.0
6464360,11.0
6464705,3.0
6464770,3.0
6464864,11.0
6465052,7.0
6465164,7.0
6465477,3.0
6465537,7.0
6465987,3.0
6466291,7.0
6466793,3.0
6467071,3.0
6467225,7.0
6467534,7.0
6467611,11.0
6467684,11.0
6467979,2.0
6468188,3.0
6468349,7.0
6468701,2.0
6468803,3.0
6468885,8.0
6469246,3.0
6469591,7.0
6469999,3.0
6470211,3.0
6470364,3.0
6470403,7.0
6470725,3.0
6470824,3.0
6470942,7.0
6471152,7.0
6471643,7.0
6472241,3.0
6472383,3.0
6472464,7.0
6472831,8.0
6472862,3.0
6472963,3.0
6473142,2.0
6473698,7.0
6473983,3.0
6474293,7.0
6474404,3.0
6474522,7.0
6474887,7.0
6475063,5.0
6475167,3.0
6475786,11.0
6476003,3.0
6476285,3.0
6476351,7.0
6476467,7.0
6476621,5.0
6476911,3.0
6477135,7.0
6477552,2.0
6478024,3.0
6478307,3.0
6478405,7.0
6478687,7.0
6478838,6.0
6478967,7.0
6479139,3.0
6479154,3.0
6479582,3.0
6480328,3.0
6480464,7.0
6480753,7.0
6480863,3.0
6480961,2.0
6481159,3.0
6481236,11.0
6481450,3.0
6481589,3.0
6481659,11.0
6482113,7.0
6482812,7.0
6482923,7.0
6483185,3.0
6483304,4.0
6483514,7.0
6483610,3.0
6483715,7.0
6484043,3.0
6484170,7.0
6484241,1.0
6484840,3.0
6485299,1.0
6485359,7.0
6485539,3.0
6485773,7.0
6486095,7.0
6486234,7.0
6486479,3.0
6486648,9.0
6486901,7.0
6487375,11.0
6487617,11.0
6487849,11.0
6488118,3.0
6488286,7.0
6488548,7.0
6488708,7.0
6489000,5.0
6489406,3.0
6489637,3.0
6489828,3.0
6489873,3.0
6490117,3.0
6490193,11.0
6490279,2.0
6490568,3.0
6491429,3.0
6491696,7.0
6491850,3.0
6491928,7.0
6492136,3.0
6492338,7.0
6492626,7.0
6493083,7.0
6493243,6.0
6493479,4.0
6493750,7.0
6493903,7.0
6494360,3.0
6494397,7.0
6494596,3.0
6494684,7.0
6495137,7.0
6495220,7.0
6495802,7.0
6495963,7.0
6496310,2.0
6496456,7.0
6496616,3.0
6496740,7.0
6497080,3.0
6497126,2.0
6497346,11.0
6497703,2.0
6497885,11.0
6498464,3.0
6498507,7.0
6498792,7.0
6499009,3.0
6499101,3.0
6499151,3.0
6499305,11.0
6499657,7.0
6499731,3.0
6499909,3.0
6500269,3.0
6501066,7.0
6501159,7.0
6501394,8.0
6501471,5.0
6501678,3.0
6501790,7.0
6501971,7.0
6502591,3.0
6503120,7.0
6503219,7.0
6503326,6.0
6503456,7.0
6503754,11.0
6503854,7.0
6504026,7.0
6504648,7.0
6505174,7.0
6505297,11.0
6505348,3.0
6505475,3.0
6505878,3.0
6506044,3.0
6506640,2.0
6506842,7.0
6507237,7.0
6507321,3.0
6507408,7.0
6507535,7.0
6507963,11.0
6508068,3.0
6508563,7.0
6508657,3.0
6508699,7.0
6508866,3.0
6509258,3.0
6509379,7.0
6509989,3.0
6510125,7.0
6510586,3.0
6510708,7.0
6510765,7.0
6510959,11.0
6511117,3.0
6511278,3.0
6511431,7.0
6512190,7.0
6512432,7.0
6512638,7.0
6512729,3.0
6512917,6.0
6513019,7.0
6513179,7.0
6513495,7.0
6514264,11.0
6514455,3.0
6514632,2.0
6514792,7.0
6514935,3.0
6515044,3.0
6515240,7.0
6515553,7.0
6515750,3.0
6515907,3.0
6516325,7.0
6516445,2.0
6516672,3.0
6516992,7.0
6517110,7.0
6517300,7.0
6517807,7.0
6517960,7.0
6518383,7.0
6518525,11.0
6518737,7.0
6519057,7.0
6519166,4.0
6519477,2.0
6519861,7.0
6520312,5.0
6520604,11.0
6520797,7.0
6520954,11.0
6521079,3.0
6521219,7.0
6521462,7.0
6521538,7.0
6521889,3.0
6522198,3.0
6522631,3.0
6522854,4.0
6523041,11.0
6523297,11.0
6523491,3.0
6523605,7.0
6523751,3.0
6523955,4.0
6524253,7.0
6524913,7.0
6525123,11.0
6525367,7.0
6525546,7.0
6525702,5.0
6525775,3.0
6526020,7.0
6526275,3.0
6526496,3.0
6526966,7.0
6527076,1.0
6527143,3.0
6527605,7.0
6527795,3.0
6528297,7.0
6528334,7.0
6528736,9.0
6529019,7.0
6529138,7.0
6529475,11.0
6529659,7.0
6529852,7.0
6530106,2.0
6530352,7.0
6530389,4.0
6530790,7.0
6531007,7.0
6531214,11.0
6531578,5.0
6531711,7.0
6531845,1.0
6532409,7.0
6532447,7.0
6533036,3.0
6533077,7.0
6533274,7.0
6533635,7.0
6533735,3.0
6533922,11.0
6534199,3.0
6534482,4.0
6534509,7.0
6535027,2.0
6535300,3.0
6535776,9.0
6535786,7.0
6535943,3.0
6536225,3.0
6536416,3.0
6536543,7.0
6536570,7.0
6536905,3.0
6537165,9.0
6537690,3.0
6537799,3.0
6538000,7.0
6538281,7.0
6538468,7.0
6538561,3.0
6538977,4.0
6539218,7.0
6539743,4.0
6539855,7.0
6540079,11.0
6540341,7.0
6540489,3.0
6540598,3.0
6541041,7.0
6541287,4.0
6541459,3.0
6541916,7.0
6542106,3.0
6542551,7.0
6542702,5.0
6542868,11.0
6543123,11.0
6543255,7.0
6543311,3.0
6543482,3.0
6543977,7.0
6544574,3.0
6544768,7.0
6544928,7.0
6545144,3.0
6545309,7.0
6545369,7.0
6545543,7.0
6545999,3.0
6546658,11.0
6546788,3.0
6546984,7.0
6547119,3.0
6547162,3.0
6547343,3.0
6547469,5.0
6547566,3.0
6548278,3.0
6548682,3.0
6548685,3.0
6548847,7.0
6549039,7.0
6549176,7.0
6549397,7.0
6549527,7.0
6549772,2.0
6549969,3.0
6550743,7.0
6551119,11.0
6551236,7.0
6551266,11.0
6551457,7.0
6551592,7.0
6551804,3.0
6552029,7.0
6552418,7.0
6552768,3.0
6553141,3.0
6553513,7.0
6553864,7.0
6554089,7.0
6554275,9.0
6554471,7.0
6554632,9.0
6554788,3.0
6554980,3.0
6555162,3.0
6555576,7.0
6555749,3.0
6556142,7.0
6556280,3.0
6556332,7.0
6556882,11.0
6557009,3.0
6557448,3.0
6557557,7.0
6557632,7.0
6557802,7.0
6558196,7.0
6558348,7.0
6559109,5.0
6559502,7.0
6559578,3.0
6559713,4.0
6559879,11.0
6559922,9.0
6560258,7.0
6560370,3.0
6561168,4.0
6561525,3.0
6561633,7.0
6561788,11.0
6561899,3.0
6561983,4.0
6562317,7.0
6562439,4.0
6562583,1.0
6563224,7.0
6563695,7.0
6563843,7.0
6563983,11.0
6564061,11.0
6564339,3.0
6564495,7.0
6564575,2.0
6565250,3.0
6565750,7.0
6565902,7.0
6566041,7.0
6566135,11.0
6566394,7.0
6566573,11.0
6566656,11.0
6566990,2.0
6567302,7.0
6567518,3.0
6567773,3.0
6567843,11.0
6568064,3.0
6568189,7.0
6568626,7.0
6568931,2.0
6569058,4.0
6569387,8.0
6570119,7.0
6570246,7.0
6570683,7.0
6570779,8.0
6570949,3.0
6571409,3.0
6571526,7.0
6572044,11.0
6572174,7.0
6572300,7.0
6572765,11.0
6572832,7.0
6573005,7.0
6573422,3.0
6573464,7.0
6573585,7.0
6574121,11.0
6574264,8.0
6574584,3.0
6574724,3.0
6574819,7.0
6574984,6.0
6575098,11.0
6575444,3.0
6576182,7.0
6576321,7.0
6576781,7.0
6576841,3.0
6577166,4.0
6577299,3.0
6577507,7.0
6577670,7.0
6578022,9.0
6578390,7.0
6578593,2.0
6578902,7.0
6579194,3.0
6579332,3.0
6579729,7.0
6579784,5.0
6580044,3.0
6580443,7.0
6580655,7.0
6580870,2.0
6580964,7.0
6581246,7.0
6581352,3.0
6581573,3.0
6581788,7.0
6582087,3.0
6582129,11.0
6582713,7.0
6582892,3.0
6583304,7.0
6583405,7.0
6583562,2.0
6583840,7.0
6584075,2.0
6584189,7.0
6584521,3.0
6584770,7.0
6584946,7.0
6585307,3.0
6585331,3.0
6585615,7.0
6585916,11.0
6586130,7.0
6586577,7.0
6586700,2.0
6586795,3.0
6587011,7.0
6587255,3.0
6587364,7.0
6587418,11.0
6587970,7.0
6588131,3.0
6588537,3.0
6588637,7.0
6588802,5.0
6588825,3.0
6589276,3.0
6589388,3.0
6589998,3.0
6590182,7.0
6590566,3.0
6590724,11.0
6590831,3.0
6590888,7.0
6591374,8.0
6591418,3.0
6592008,3.0
6592061,7.0
6592208,3.0
6592537,3.0
6592589,3.0
6592744,3.0
6592910,11.0
6593178,3.0
6593403,3.0
6594026,3.0
6594227,3.0
6594593,7.0
6594643,7.0
6594799,7.0
6594965,7.0
6595232,7.0
6595382,7.0
6595466,7.0
6595763,3.0
6596054,3.0
6596521,1.0
6596649,7.0
6596858,7.0
6597041,11.0
6597283,4.0
6597405,3.0
6597789,3.0
6598107,7.0
6598576,7.0
6598707,7.0
6598916,7.0
6599061,3.0
6599305,3.0
6599460,7.0
6599855,7.0
6600167,7.0
6600630,7.0
6600787,11.0
6600976,7.0
6601114,7.0
6601365,7.0
6601518,7.0
6601876,3.0
6602261,8.0
6602690,7.0
6602847,7.0
6602999,3.0
6603135,3.0
6603393,3.0
6603932,7.0
6604410,6.0
6604608,7.0
6604710,3.0
6604903,7.0
6605054,3.0
6605063,7.0
6605191,7.0
6605512,5.0
6606213,7.0
6606343,7.0
6606430,3.0
6606689,11.0
6606762,7.0
6606962,7.0
6607109,7.0
6607567,7.0
6607887,3.0
6608267,7.0
6608368,3.0
6608452,3.0
6608742,7.0
6609018,7.0
6609166,7.0
6609643,11.0
6609912,3.0
6610323,7.0
6610425,7.0
6610482,3.0
6610765,3.0
6611076,7.0
6611224,7.0
6611633,7.0
6611710,7.0
6611973,7.0
6612379,7.0
6612447,3.0
6612829,7.0
6613139,7.0
6613288,7.0
6613432,1.0
6613689,7.0
6613766,7.0
6614030,7.0
6614505,7.0
6614889,7.0
6615162,3.0
6615344,7.0
6615620,3.0
6615864,5.0
6615943,1.0
6616048,3.0
6616416,11.0
6616673,11.0
6617224,7.0
6617367,3.0
6617543,3.0
6617638,3.0
6617797,3.0
6617915,7.0
6617961,3.0
6618145,5.0
6619294,7.0
6619429,7.0
6619599,7.0
6619697,7.0
6619933,3.0
6620040,11.0
6620166,3.0
6620803,5.0
6621053,3.0
6621127,2.0
6621287,3.0
6621346,7.0
6621482,7.0
6621652,7.0
6621718,3.0
6621956,7.0
6622844,3.0
6623112,7.0
6623186,7.0
6623351,7.0
6623376,3.0
6623541,7.0
6623714,7.0
6624011,7.0
6624492,3.0
6624867,3.0
6625136,3.0
6625288,5.0
6625415,7.0
6625593,7.0
6625740,3.0
6626064,7.0
6626857,3.0
6626963,5.0
6627158,3.0
6627345,7.0
6627476,7.0
6627540,9.0
6627645,7.0
6628120,7.0
6628761,3.0
6628908,7.0
6629039,11.0
6629210,7.0
6629366,3.0
6629530,7.0
6629592,7.0
6630172,7.0
6630330,3.0
6630841,11.0
6630969,7.0
6631596,7.0
6631648,4.0
6632097,6.0
6632228,7.0
6632322,2.0
6632418,6.0
6632766,3.0
6632900,7.0
6633023,7.0
6633616,3.0
6634077,1.0
6634121,3.0
6634310,11.0
6634353,3.0
6634476,7.0
6634823,7.0
6634929,3.0
6635239,3.0
6635594,3.0
6635636,3.0
6636328,3.0
6636429,11.0
6636786,7.0
6636880,7.0
6636951,3.0
6637050,7.0
6637551,3.0
6637647,7.0
6638208,7.0
6638328,7.0
6638388,7.0
6638844,7.0
6638937,7.0
6639014,7.0
6639602,7.0
6639730,11.0
6640260,7.0
6640442,7.0
6640655,1.0
6641034,5.0
6641066,7.0
6641316,11.0
6641562,3.0
6641720,2.0
6641833,11.0
6642285,3.0
6642435,3.0
6642708,7.0
6642952,3.0
6643094,7.0
6643202,9.0
6643818,5.0
6644341,7.0
6644494,7.0
6644647,7.0
6644766,7.0
6645018,4.0
6645116,3.0
6645257,7.0
6645869,7.0
6646365,3.0
6646667,3.0
6646841,11.0
6647095,11.0
6647137,3.0
6647276,3.0
6647527,12.0
6647891,3.0
6648258,3.0
6648421,7.0
6648688,3.0
6648893,7.0
6649331,7.0
6649512,2.0
6649583,7.0
6649776,2.0
6649957,7.0
6650132,9.0
6650321,7.0
6650451,3.0
6650949,7.0
6651084,3.0
6651534,3.0
6651645,7.0
6651877,5.0
6652189,7.0
6652438,2.0
6652769,3.0
6653025,11.0
6653109,3.0
6653555,3.0
6653615,11.0
6653939,7.0
6654208,3.0
6654343,11.0
6654792,3.0
6655081,7.0
6655161,7.0
6655360,7.0
6655495,7.0
6655616,7.0
6655637,3.0
6656251,2.0
6656754,3.0
6656872,11.0
6656940,5.0
6657102,3.0
6657549,7.0
6658274,3.0
6658452,7.0
6658604,11.0
6658811,7.0
6658899,3.0
6658992,7.0
6659123,3.0
6659602,7.0
6659723,3.0
6660078,2.0
6660297,3.0
6660504,7.0
6660834,3.0
6660959,7.0
6661176,7.0
6661388,2.0
6661661,7.0
6661715,2.0
6662132,7.0
6662330,7.0
6662854,3.0
6662979,3.0
6663409,3.0
6663506,5.0
6663737,11.0
6663776,7.0
6663983,3.0
6664135,7.0
6664227,11.0
6664356,3.0
6664897,3.0
6665476,4.0
6665563,7.0
6665786,4.0
6666064,11.0
6666191,7.0
6666256,3.0
6666456,5.0
6666715,7.0
6667535,7.0
6667839,7.0
6667881,11.0
6668338,11.0
6668970,2.0
6669126,6.0
6669172,11.0
6669445,11.0
6669596,7.0
6669767,6.0
6669896,7.0
6670327,7.0
6670391,7.0
6670567,3.0
6670715,3.0
6670992,3.0
6671148,3.0
6671855,11.0
6671977,11.0
6672351,3.0
6672416,3.0
6672590,3.0
6672707,2.0
6673047,7.0
6673205,7.0
6673507,2.0
6673917,7.0
6674034,7.0
6674198,7.0
6674404,7.0
6674675,11.0
6674785,11.0
6675284,11.0
6675463,1.0
6675567,7.0
6675976,7.0
6676056,3.0
6676218,3.0
6676731,7.0
6676840,7.0
6677311,3.0
6677518,7.0
6677624,7.0
6678114,7.0
6678270,7.0
6678795,7.0
6678893,7.0
6679029,6.0
6679376,7.0
6679540,3.0
6679675,7.0
6680171,7.0
6680329,7.0
6680496,3.0
6680851,7.0
6680945,7.0
6681094,7.0
6681290,3.0
6681638,5.0
6681751,11.0
6682350,3.0
6682913,7.0
6683035,8.0
6683147,7.0
6683313,3.0
6683593,7.0
6683661,3.0
6683777,3.0
6684406,7.0
6684945,3.0
6685137,5.0
6685171,3.0
6685335,3.0
6685651,7.0
6685721,7.0
6685840,7.0
6686451,3.0
6686459,7.0
6686997,7.0
6687163,3.0
6687232,7.0
6687575,3.0
6687704,7.0
6687778,7.0
6687894,7.0
6688390,7.0
6688473,3.0
6689061,7.0
6689217,7.0
6689594,3.0
6689725,3.0
6689832,7.0
6689997,5.0
6690115,1.0
6690346,1.0
6690494,3.0
6690956,3.0
6691285,4.0
6691690,5.0
6691793,4.0
6692057,7.0
6692185,4.0
6692426,11.0
6692547,7.0
6692749,1.0
6693303,3.0
6693636,2.0
6693846,7.0
6693946,11.0
6694111,7.0
6694206,3.0
6694454,7.0
6694484,7.0
6694773,3.0
6695324,3.0
6695610,3.0
6695692,7.0
6695874,3.0
6696006,7.0
6696164,7.0
6696514,7.0
6696834,7.0
6697124,3.0
6697348,3.0
6697749,7.0
6697952,11.0
6698222,7.0
6698567,7.0
6698590,11.0
6698855,3.0
6699044,2.0
6699177,7.0
6699404,7.0
6699808,7.0
6699944,2.0
6700299,11.0
6700619,4.0
6700669,11.0
6701093,4.0
6701239,7.0
6701860,7.0
6701971,3.0
6702324,3.0
6702488,7.0
6702682,7.0
6702724,7.0
6703114,3.0
6703299,7.0
6703481,7.0
6703842,3.0
6703945,8.0
6704028,7.0
6704541,7.0
6704741,7.0
6705147,3.0
6705168,7.0
6705379,11.0
6705656,3.0
6705926,11.0
6705967,3.0
6706292,3.0
6706487,5.0
6706768,3.0
6707204,7.0
6707437,7.0
6707713,7.0
6708019,7.0
6708315,3.0
6708545,7.0
6708787,3.0
6708906,11.0
6709460,3.0
6709670,3.0
6709765,7.0
6709879,2.0
6710056,7.0
6710174,6.0
6710370,7.0
6711236,11.0
6711515,7.0
6711691,3.0
6711818,7.0
6711959,11.0
6712112,7.0
6712194,3.0
6712429,7.0
6713012,1.0
6713309,7.0
6713545,3.0
6713572,7.0
6713742,7.0
6714165,7.0
6714248,7.0
6714844,5.0
6715035,3.0
6715361,7.0
6715598,7.0
6715680,5.0
6715825,11.0
6716221,7.0
6716309,7.0
6716479,3.0
6716901,7.0
6717094,7.0
6717619,3.0
6717761,11.0
6717881,7.0
6718052,7.0
6718276,7.0
6718328,3.0
6718538,7.0
6718816,1.0
6719147,7.0
6719479,4.0
6719641,3.0
6719938,7.0
6720044,2.0
6720296,3.0
6720526,2.0
6720757,3.0
6721223,11.0
6721534,7.0
6721642,3.0
6721870,6.0
6722038,5.0
6722096,7.0
6722351,7.0
6722780,3.0
6723282,7.0
6723594,7.0
6723671,3.0
6723898,3.0
6724106,7.0
6724157,7.0
6724427,11.0
6724804,3.0
6725278,3.0
6725334,7.0
6725692,3.0
6725922,3.0
6725950,7.0
6726175,4.0
6726421,2.0
6726488,7.0
6726598,5.0
6726813,3.0
6727300,3.0
6727720,3.0
6728007,7.0
6728229,7.0
6728474,7.0
6728515,3.0
6728869,7.0
6728904,11.0
6729123,3.0
6729322,3.0
6729670,7.0
6729781,7.0
6730052,7.0
6730441,3.0
6730536,7.0
6730934,7.0
6731316,7.0
6731695,3.0
6731800,3.0
6732211,7.0
6732503,7.0
6732591,7.0
6733023,8.0
6733037,11.0
6733398,11.0
6733717,3.0
6733859,7.0
6734185,7.0
6734240,3.0
6734524,3.0
6734649,7.0
6735077,7.0
6735776,7.0
6735942,11.0
6736239,7.0
6736301,7.0
6736383,11.0
6736581,7.0
6736679,3.0
6736893,3.0
6737100,3.0
6737540,7.0
6738024,11.0
6738291,7.0
6738354,7.0
6738605,3.0
6738737,7.0
6738952,7.0
6739156,7.0
6739560,3.0
6739730,3.0
6739852,3.0
6740080,7.0
6740320,3.0
6740412,7.0
6741007,7.0
6741215,7.0
6741789,7.0
6741907,7.0
6742379,7.0
6742471,7.0
6742656,7.0
6743064,7.0
6743170,7.0
6743270,7.0
6743589,3.0
6743788,2.0
6743965,7.0
6744463,11.0
6744707,7.0
6745084,3.0
6745227,7.0
6745333,7.0
6745652,7.0
6745882,11.0
6746018,7.0
6746526,7.0
6747137,7.0
6747251,3.0
6747396,7.0
6747710,7.0
6747769,6.0
6748080,7.0
6748887,3.0
6749007,11.0
6749159,3.0
6749305,7.0
6749454,7.0
6749579,6.0
6749762,7.0
6750108,3.0
6750674,2.0
6750910,3.0
6751063,7.0
6751237,11.0
6751364,7.0
6751527,4.0
6751840,11.0
6752187,11.0
6752482,3.0
6752696,3.0
6752966,7.0
6753118,7.0
6753290,7.0
6753583,7.0
6753800,1.0
6754249,7.0
6754505,3.0
6754781,11.0
6754921,3.0
6755019,7.0
6755177,7.0
6755374,11.0
6755603,3.0
6756564,7.0
6756720,3.0
6756773,2.0
6756978,7.0
6757074,7.0
6757204,3.0
6757300,6.0
6757430,7.0
6757889,3.0
6758421,3.0
6758625,7.0
6758749,3.0
6759035,7.0
6759098,3.0
6759257,7.0
6759490,7.0
6759912,3.0
6760216,3.0
6760484,7.0
6760679,7.0
6760773,3.0
6761117,11.0
6761335,11.0
6761549,7.0
6761930,3.0
6762268,7.0
6762543,7.0
6762705,3.0
6762828,7.0
6763105,2.0
6763605,7.0
6763977,7.0
6763991,7.0
6764325,7.0
6764423,7.0
6764569,3.0
6764757,7.0
6764761,7.0
6765162,7.0
6765478,1.0
6765653,2.0
6765965,2.0
6766051,7.0
6766284,3.0
6766348,3.0
6766874,5.0
6767169,3.0
6767532,7.0
6767740,11.0
6768034,4.0
6768347,7.0
6768447,11.0
6768635,11.0
6768858,3.0
6768925,7.0
6769189,3.0
6769610,11.0
6770012,2.0
6770092,7.0
6770366,3.0
6770470,3.0
6770709,11.0
6770915,7.0
6771245,7.0
6771635,3.0
6772071,7.0
6772152,7.0
6772525,7.0
6772812,5.0
6772970,7.0
6773270,3.0
6773329,11.0
6773453,7.0
6773667,3.0
6774125,7.0
6774579,7.0
6774819,7.0
6774896,11.0
6774995,3.0
6775291,3.0
6775354,3.0
6775533,11.0
6776655,11.0
6776877,7.0
6777050,7.0
6777180,6.0
6777355,7.0
6777409,7.0
6777608,11.0
6777773,3.0
6777981,7.0
6778532,3.0
6778867,2.0
6779103,7.0
6779239,7.0
6779418,7.0
6779633,3.0
6779842,4.0
6780061,11.0
6780559,3.0
6780922,7.0
6781184,11.0
6781330,11.0
6781440,3.0
6781736,5.0
6781862,3.0
6782081,3.0
6782587,3.0
6782982,7.0
6783199,3.0
6783262,11.0
6783352,3.0
6783497,7.0
6783759,3.0
6783886,3.0
6784618,3.0
6784647,7.0
6785010,3.0
6785047,7.0
6785225,3.0
6785320,7.0
6785404,7.0
6785771,3.0
6785812,7.0
6786164,3.0
6786671,7.0
6786936,3.0
6787029,3.0
6787282,7.0
6787340,3.0
6787480,11.0
6787789,3.0
6788084,1.0
6788187,3.0
6788458,3.0
6788690,3.0
6788960,3.0
6789339,7.0
6789512,1.0
6789540,7.0
6789814,3.0
6790078,2.0
6790239,7.0
6790424,2.0
6790710,3.0
6791041,11.0
6791199,3.0
6791566,7.0
6791595,7.0
6791829,3.0
6791871,7.0
6792269,3.0
6792444,3.0
6792722,3.0
6793121,11.0
6793217,3.0
6793629,7.0
6793882,7.0
6793930,7.0
6794330,7.0
6794468,3.0
6794779,7.0
6795179,7.0
6795240,3.0
6795448,3.0
6795656,3.0
6795902,3.0
6796007,11.0
6796527,7.0
6796840,7.0
6797204,3.0
6797330,11.0
6797469,3.0
6797759,5.0
6797995,8.0
6798066,7.0
6798583,7.0
6798920,11.0
6799283,11.0
6799389,7.0
6799491,3.0
6799703,3.0
6799822,7.0
6800023,3.0
6800138,4.0
6800943,3.0
6801301,3.0
6801410,3.0
6801559,4.0
6801760,7.0
6801843,3.0
6802045,3.0
6802194,7.0
6802388,2.0
6802677,3.0
6802928,2.0
6802967,3.0
6803318,3.0
6803475,7.0
6803782,3.0
6804108,7.0
6804447,7.0
6804590,3.0
6804868,2.0
6804949,3.0
6805260,7.0
6805339,3.0
6805659,11.0
6806053,7.0
6806536,11.0
6806641,7.0
6806747,2.0
6806971,3.0
6807418,11.0
6807855,11.0
6808087,3.0
6808113,4.0
6808320,6.0
6808560,3.0
6808673,3.0
6808813,4.0
6808977,3.0
6809475,7.0
6810145,7.0
6810212,5.0
6810347,3.0
6810643,11.0
6810728,7.0
6810844,3.0
6811030,7.0
6811497,3.0
6812209,7.0
6812264,7.0
6812404,7.0
6812780,7.0
6812901,7.0
6813050,3.0
6813387,3.0
6813551,7.0
6813679,9.0
6814018,3.0
6814169,1.0
6814463,7.0
6814859,11.0
6815074,3.0
6815327,7.0
6815581,3.0
6815603,7.0
6815739,7.0
6816036,3.0
6816476,7.0
6816720,3.0
6816887,3.0
6817150,11.0
6817382,7.0
6817642,7.0
6817805,7.0
6818114,11.0
6818534,7.0
6818744,3.0
6818941,7.0
6819255,5.0
6819441,7.0
6819698,7.0
6819860,7.0
6820100,7.0
6820171,7.0
6820590,7.0
6820770,3.0
6821257,2.0
6821308,7.0
6821496,7.0
6821885,3.0
6821914,7.0
6822612,3.0
6822734,9.0
6823032,3.0
6823078,11.0
6823279,3.0
6823408,5.0
6823582,11.0
6824789,7.0
6824970,7.0
6825091,7.0
6825155,11.0
6825343,7.0
6825428,3.0
6825713,7.0
6826571,11.0
6826810,3.0
6827146,7.0
6827214,7.0
6827396,7.0
6827482,7.0
6827692,3.0
6827777,7.0
6827973,5.0
6828890,11.0
6829212,7.0
6829320,8.0
6829455,7.0
6829541,7.0
6829747,7.0
6829801,3.0
6830157,7.0
6830955,7.0
6831238,3.0
6831480,3.0
6831594,7.0
6831771,3.0
6831858,7.0
6832144,2.0
6832325,2.0
6832372,6.0
6833011,7.0
6833537,7.0
6833654,7.0
6833797,3.0
6833911,7.0
6834162,3.0
6834413,11.0
6834455,11.0
6834916,3.0
6835028,3.0
6835070,7.0
6835318,7.0
6835593,7.0
6835714,7.0
6836158,2.0
6836443,3.0
6836543,11.0
6836870,7.0
6837085,7.0
6837337,3.0
6837650,7.0
6838006,7.0
6838220,7.0
6838502,4.0
6838574,3.0
6838801,7.0
6839145,7.0
6839393,7.0
6839872,5.0
6840084,11.0
6840278,7.0
6840521,3.0
6840630,7.0
6840825,3.0
6840989,3.0
6841170,3.0
6841448,7.0
6841639,3.0
6842356,11.0
6842683,7.0
6842847,3.0
6843070,11.0
6843195,3.0
6843466,3.0
6843696,7.0
6843800,3.0
6843941,2.0
6843994,5.0
6844319,3.0
6844379,3.0
6845130,7.0
6845536,4.0
6845748,7.0
6846002,7.0
6846048,4.0
6846377,7.0
6846432,7.0
6846821,5.0
6847164,3.0
6847210,11.0
6847594,7.0
6847804,7.0
6848035,3.0
6848397,3.0
6848491,7.0
6848710,3.0
6848881,7.0
6849225,7.0
6849298,11.0
6849609,3.0
6849859,7.0
6850002,3.0
6850099,4.0
6850451,7.0
6850770,7.0
6851247,3.0
6851354,7.0
6851633,3.0
6851881,3.0
6852060,7.0
6852122,3.0
6852473,3.0
6852543,11.0
6852845,11.0
6853209,2.0
6853305,7.0
6853655,3.0
6853937,7.0
6854119,7.0
6854532,7.0
6854603,7.0
6854782,3.0
6854906,7.0
6855273,7.0
6855343,3.0
6855994,7.0
6856202,11.0
6856434,2.0
6856585,7.0
6856623,3.0
6856809,3.0
6856929,3.0
6857112,3.0
6857294,3.0
6858230,3.0
6858454,3.0
6858603,3.0
6858701,11.0
6858892,11.0
6858947,3.0
6859133,3.0
6859350,7.0
6860072,3.0
6860252,3.0
6860478,3.0
6860659,7.0
6860758,7.0
6860948,4.0
6861200,7.0
6861428,11.0
6861747,2.0
6862097,3.0
6862353,5.0
6862542,7.0
6862812,7.0
6863003,7.0
6863265,7.0
6863449,3.0
6863672,3.0
6863806,7.0
6863941,3.0
6864183,11.0
6864373,3.0
6865061,7.0
6865301,3.0
6865509,7.0
6865699,3.0
6865860,7.0
6865998,7.0
6866209,3.0
6866451,11.0
6866667,7.0
6867122,7.0
6867398,5.0
6867724,3.0
6867916,7.0
6868018,3.0
6868272,7.0
6868550,5.0
6868724,7.0
6868846,3.0
6869143,3.0
